name,year,salary,ast,blk,dreb,ft_p,oreb,per,pf,pts,stl,three_p,to,ts,two_p
andrew declercq,1998,1440000,59,49,212,0.601,180,13.2,277,439,85,0.0,84,0.53,0.499
andrew declercq,1999,1680000,21,20,121,0.679,71,15.8,110,296,37,0.0,32,0.552,0.502
andrew declercq,2000,1920000,58,66,283,0.588,156,11.4,275,544,63,0.0,108,0.53,0.508
andrew declercq,2001,2900000,32,33,145,0.573,91,12.8,198,261,41,0.0,51,0.57,0.554
andrew declercq,2002,3262500,22,24,89,0.56,74,10.1,130,162,23,0.0,34,0.474,0.45
andrew declercq,2003,2500000,52,36,197,0.644,142,11.3,258,365,39,0.0,84,0.562,0.534
andrew declercq,2004,2500000,44,32,186,0.815,131,10.6,217,230,47,0.0,54,0.526,0.477
andrew lang,1991,700000,27,127,190,0.715,113,13.6,168,311,17,0.0,45,0.632,0.58
andrew lang,1992,1040000,43,201,376,0.768,170,13.8,306,622,48,0.0,87,0.568,0.523
andrew lang,1993,1228000,79,141,300,0.763,136,9.3,261,386,46,0.2,89,0.481,0.428
andrew lang,1994,1596000,51,87,187,0.689,126,11.0,192,504,38,0.25,81,0.499,0.471
andrew lang,1995,1964000,72,144,302,0.809,154,13.1,271,794,45,0.667,108,0.523,0.472
andrew lang,1996,2332000,3,41,79,0.789,42,10.1,63,175,7,0.5,30,0.466,0.42
andrew lang,1997,2700000,25,47,184,0.721,94,10.8,140,274,26,0.0,39,0.498,0.464
andrew lang,1998,3068000,16,27,97,0.772,56,8.5,101,152,18,0.0,33,0.452,0.38
andris biedrins,2005,1857360,12,24,71,0.475,47,14.8,87,109,12,0.0,12,0.57,0.584
andris biedrins,2006,1986960,24,47,159,0.306,124,13.6,190,258,23,0.0,34,0.595,0.638
andris biedrins,2007,2636696,88,136,511,0.521,251,16.2,304,783,67,0.0,119,0.598,0.599
andris biedrins,2010,9000000,57,44,196,0.16,63,13.0,117,166,20,0.0,32,0.561,0.591
andris biedrins,2011,9000000,60,52,281,0.323,145,12.1,198,294,52,0.0,57,0.526,0.534
andris biedrins,2012,9000000,16,45,131,0.111,45,8.8,125,79,23,0.0,14,0.581,0.609
andris biedrins,2013,9000000,14,42,119,0.308,34,7.7,101,24,15,0.0,14,0.449,0.476
anfernee hardaway,1996,6655000,582,41,225,0.767,129,24.6,160,1780,166,0.314,229,0.605,0.573
anfernee hardaway,1997,7580000,332,35,181,0.82,82,21.4,123,1210,93,0.318,145,0.554,0.499
anfernee hardaway,1998,8505000,68,15,68,0.763,8,15.9,45,311,28,0.3,46,0.479,0.395
anfernee hardaway,2001,11250000,15,1,13,0.636,5,16.6,6,39,6,0.25,3,0.477,0.464
anfernee hardaway,2002,12375000,324,32,252,0.81,98,13.9,184,959,122,0.277,189,0.472,0.432
anfernee hardaway,2003,13500000,235,26,192,0.794,66,13.0,150,615,66,0.356,145,0.499,0.46
anfernee hardaway,2004,14625000,79,12,147,0.775,42,10.8,81,403,42,0.364,65,0.451,0.393
anfernee hardaway,2005,15750000,74,3,70,0.739,19,9.0,79,269,28,0.3,50,0.48,0.452
antawn jamison,1999,2503800,34,16,170,0.588,131,16.6,102,449,38,0.3,68,0.487,0.456
antawn jamison,2000,2678400,90,15,187,0.611,172,16.7,115,841,30,0.286,113,0.496,0.473
antawn jamison,2001,3388176,164,28,435,0.715,280,19.0,225,2044,114,0.302,199,0.499,0.459
antawn jamison,2002,10067750,161,45,345,0.734,211,17.1,187,1619,70,0.324,161,0.516,0.469
antawn jamison,2005,13843156,154,16,359,0.76,160,16.9,151,1334,55,0.341,118,0.506,0.457
antawn jamison,2006,15101625,158,12,598,0.731,167,17.7,189,1684,90,0.394,137,0.518,0.458
antawn jamison,2007,16360094,136,36,428,0.736,134,18.4,194,1388,80,0.364,104,0.545,0.492
antawn jamison,2008,9923285,120,34,591,0.76,215,20.3,195,1689,106,0.339,113,0.525,0.468
antawn jamison,2009,11641095,153,25,525,0.754,196,20.6,218,1801,95,0.351,125,0.549,0.501
antawn jamison,2010,13358905,32,12,156,0.506,37,16.7,67,395,28,0.342,30,0.53,0.529
antawn jamison,2011,15076715,93,30,289,0.731,86,16.8,137,1010,50,0.346,77,0.516,0.462
antawn jamison,2012,1352181,131,43,285,0.683,123,16.1,164,1118,51,0.341,90,0.481,0.425
antawn jamison,2013,1399507,50,22,253,0.691,109,15.3,124,712,30,0.361,53,0.561,0.535
anthony carter,2001,3250000,268,10,134,0.631,46,11.3,154,461,73,0.15,119,0.439,0.43
anthony carter,2002,3656250,214,3,98,0.528,19,8.9,85,198,50,0.053,72,0.359,0.365
anthony carter,2003,751179,203,5,71,0.66,12,9.9,70,199,45,0.0,81,0.39,0.369
anthony carter,2004,807546,12,0,9,0.0,2,0.3,9,22,4,0.0,12,0.297,0.324
anthony carter,2005,900498,161,18,57,0.686,12,11.3,88,181,35,0.118,62,0.454,0.438
anthony carter,2008,1147533,388,28,173,0.753,27,12.8,172,545,107,0.349,124,0.531,0.499
anthony carter,2009,1306455,364,13,165,0.731,40,10.8,142,412,96,0.239,155,0.49,0.49
anthony carter,2010,1352181,160,13,72,0.846,17,10.3,72,180,39,0.27,58,0.482,0.5
anthony carter,2011,1352181,43,5,32,1.0,7,11.1,30,84,18,0.286,25,0.534,0.563
anthony johnson,1998,1000000,329,6,120,0.727,51,8.6,188,574,64,0.328,120,0.437,0.383
anthony johnson,2003,813679,86,5,65,0.689,13,11.3,93,270,37,0.371,41,0.512,0.459
anthony johnson,2004,2200000,202,8,102,0.798,28,11.6,138,450,64,0.336,75,0.497,0.436
anthony johnson,2005,2420000,302,15,147,0.752,32,14.3,144,532,59,0.38,96,0.526,0.466
anthony johnson,2006,2640000,324,22,137,0.752,31,14.2,132,691,63,0.329,115,0.52,0.482
anthony johnson,2009,2160000,200,5,118,0.753,29,10.3,111,421,46,0.391,82,0.505,0.411
anthony mason,1992,273000,106,20,357,0.642,216,11.3,229,573,46,0.0,101,0.558,0.509
anthony mason,1993,1100000,170,19,409,0.682,231,12.9,240,831,43,0.0,137,0.549,0.502
anthony mason,1994,1200000,151,9,269,0.72,158,10.8,190,528,31,0.0,107,0.524,0.477
anthony mason,1995,3472000,240,21,468,0.641,182,14.9,253,765,69,0.0,123,0.599,0.567
anthony mason,1998,4165000,342,18,649,0.649,177,16.4,182,1039,68,0.0,146,0.552,0.512
anthony mason,2001,4538000,248,25,601,0.781,169,17.4,231,1290,80,0.0,179,0.555,0.482
anthony mason,2002,4370819,346,22,522,0.697,124,12.9,187,787,57,1.0,130,0.544,0.504
anthony mason,2003,4348094,209,12,326,0.718,90,11.3,147,466,32,0.0,79,0.524,0.487
anthony miller,1995,550000,35,7,85,0.618,67,14.7,77,189,20,0.4,38,0.571,0.535
anthony miller,1998,475000,3,3,40,0.538,30,16.4,41,79,15,0.0,14,0.571,0.558
anthony miller,1999,30000,7,5,41,0.636,26,13.1,34,70,7,0.0,9,0.502,0.475
anthony miller,2000,40000,16,10,115,0.51,49,13.5,68,130,11,0.0,19,0.544,0.536
anthony morrow,2010,4000000,104,16,198,0.886,61,14.0,158,899,65,0.456,84,0.597,0.477
anthony morrow,2011,4000000,68,7,135,0.897,37,12.1,135,764,19,0.423,54,0.573,0.469
anthony morrow,2012,4000000,61,9,96,0.933,31,13.1,86,747,46,0.371,70,0.531,0.446
anthony morrow,2013,1027424,4,0,3,1.0,1,10.9,10,39,1,0.2,4,0.545,0.552
anthony morrow,2014,3200000,59,12,111,0.828,29,13.9,102,636,38,0.451,51,0.57,0.462
anthony morrow,2015,3344000,60,11,155,0.888,40,14.8,135,790,54,0.434,38,0.604,0.497
anthony morrow,2016,3488000,24,5,52,0.744,10,10.7,64,380,22,0.387,17,0.543,0.442
anthony parker,1998,867120,19,3,18,0.65,8,14.0,17,72,11,0.321,11,0.501,0.457
anthony parker,2007,4350000,153,11,223,0.835,60,14.5,135,903,73,0.441,71,0.597,0.5
anthony parker,2008,4550000,183,17,284,0.816,50,14.4,157,1025,79,0.438,87,0.58,0.499
anthony parker,2009,2644230,269,15,272,0.834,45,12.1,145,857,100,0.39,114,0.524,0.442
anthony parker,2010,2855700,157,18,201,0.789,30,9.9,151,595,63,0.414,71,0.576,0.458
anthony parker,2011,2250000,218,10,185,0.779,33,10.5,109,600,67,0.379,80,0.505,0.412
anthony peeler,1993,910000,166,14,115,0.786,64,13.9,193,802,60,0.39,123,0.553,0.486
anthony peeler,1994,1120000,94,8,61,0.803,48,13.4,93,423,43,0.222,59,0.48,0.468
anthony peeler,1995,1330000,122,13,106,0.797,62,13.8,143,756,52,0.389,82,0.528,0.454
anthony peeler,1996,1540000,118,10,92,0.709,45,14.1,139,710,59,0.413,56,0.555,0.48
anthony peeler,1997,2012500,256,17,193,0.82,54,13.8,168,1041,105,0.373,157,0.487,0.41
anthony peeler,1998,2254000,114,6,72,0.78,31,15.0,81,390,52,0.453,45,0.533,0.442
anthony peeler,1999,2495500,78,6,54,0.732,30,11.7,60,270,35,0.298,38,0.465,0.437
anthony peeler,2000,2740000,195,10,174,0.798,58,13.2,171,804,62,0.333,85,0.52,0.491
anthony peeler,2001,2978500,192,18,148,0.862,44,12.6,166,791,91,0.391,105,0.513,0.437
anthony peeler,2002,3350812,177,11,169,0.862,37,12.2,137,737,61,0.392,76,0.519,0.441
anthony peeler,2003,1070000,244,13,201,0.78,40,11.0,161,630,72,0.41,82,0.499,0.416
anthony peeler,2004,1600000,120,10,122,0.836,31,11.8,103,431,56,0.482,77,0.575,0.425
anthony tolliver,2009,359546,17,1,29,0.5,12,7.6,16,52,5,0.22,7,0.375,0.417
anthony tolliver,2009,359546,17,1,29,0.5,12,7.6,16,52,5,0.22,7,0.375,0.417
anthony tolliver,2010,2200000,87,33,235,0.769,84,13.7,127,539,32,0.331,46,0.532,0.481
anthony tolliver,2010,2200000,87,33,235,0.769,84,13.7,127,539,32,0.331,46,0.532,0.481
anthony tolliver,2011,2050000,82,28,203,0.802,92,13.3,145,434,28,0.409,49,0.585,0.475
anthony tolliver,2012,915852,22,19,103,0.745,50,8.3,86,208,18,0.248,35,0.504,0.568
anthony tolliver,2015,3000000,49,15,147,0.794,45,11.8,117,402,20,0.36,40,0.58,0.582
anthony tolliver,2016,8000000,52,16,190,0.617,39,10.2,86,383,26,0.36,28,0.543,0.5
anthony tolliver,2017,2000000,77,20,188,0.744,51,11.1,109,461,33,0.391,56,0.595,0.537
antoine carr,1991,1263000,191,101,257,0.758,163,18.3,315,1551,45,0.0,171,0.554,0.513
antoine carr,1992,1233000,63,96,218,0.764,128,13.5,264,881,32,0.2,114,0.534,0.492
antoine carr,1993,1353000,97,87,281,0.777,107,16.1,264,932,35,0.0,96,0.58,0.541
antoine carr,1994,666600,15,22,39,0.724,12,12.8,75,198,9,0.0,15,0.534,0.491
antoine carr,1995,2525000,67,68,184,0.821,81,13.9,253,746,24,0.25,87,0.588,0.533
antoine carr,1996,2300000,74,65,129,0.792,71,10.6,254,580,28,0.0,78,0.506,0.46
antoine carr,1997,1600000,74,63,135,0.78,60,12.1,214,603,24,0.0,75,0.522,0.486
antoine walker,1997,1864080,262,53,453,0.631,288,15.5,271,1435,105,0.327,230,0.474,0.438
antoine walker,1998,2107000,273,60,566,0.645,270,17.8,262,1840,142,0.312,292,0.481,0.447
antoine walker,1999,9000000,130,28,253,0.559,106,17.0,142,784,63,0.369,119,0.476,0.426
antoine walker,2000,10130000,305,32,453,0.699,199,17.8,263,1680,117,0.256,259,0.494,0.471
antoine walker,2001,11250000,445,49,568,0.716,151,18.9,251,1892,138,0.367,301,0.505,0.439
antoine walker,2002,12375000,407,38,564,0.741,150,17.1,237,1794,122,0.344,251,0.49,0.425
antoine walker,2005,6880000,71,26,142,0.557,56,15.4,70,391,25,0.342,70,0.49,0.467
antoine walker,2008,8854475,45,8,112,0.53,56,11.4,80,368,33,0.324,46,0.455,0.401
antonio daniels,2002,3375000,228,12,153,0.752,23,13.4,104,753,48,0.291,70,0.534,0.51
antonio daniels,2003,2200000,85,9,61,0.855,11,13.3,43,251,33,0.305,32,0.572,0.52
antonio daniels,2004,2200000,298,6,119,0.842,23,19.7,64,571,45,0.362,61,0.596,0.514
antonio daniels,2005,5000000,309,3,149,0.816,20,18.0,78,843,51,0.297,78,0.557,0.489
antonio daniels,2006,5400000,284,8,153,0.845,19,13.7,96,767,52,0.228,89,0.55,0.461
antonio daniels,2007,5800000,290,9,133,0.832,18,15.0,79,571,39,0.302,69,0.572,0.469
antonio daniels,2008,6200000,340,2,180,0.776,23,13.7,78,597,69,0.23,91,0.549,0.504
antonio daniels,2009,5863580,130,1,50,0.821,5,12.6,41,234,19,0.347,49,0.531,0.451
antonio davis,1996,5200000,43,66,313,0.713,188,13.9,248,719,33,0.5,87,0.567,0.49
antonio davis,2000,5500000,105,100,461,0.765,235,15.1,267,910,38,0.0,121,0.52,0.44
antonio davis,2001,11000000,106,151,513,0.754,274,16.5,230,1069,22,0.0,135,0.508,0.434
antonio davis,2002,12000000,155,83,486,0.818,254,14.8,225,1113,54,0.0,159,0.497,0.426
antonio davis,2003,12925000,131,62,307,0.771,130,14.5,150,738,23,0.0,118,0.483,0.407
antonio harvey,1994,325000,5,19,33,0.462,26,8.0,39,70,8,0.0,17,0.387,0.367
antonio harvey,1995,400000,23,41,63,0.533,39,10.3,87,179,15,1.0,25,0.457,0.434
antonio harvey,1996,247500,6,26,64,0.45,42,8.2,38,106,13,0.0,26,0.362,0.341
antonio harvey,2001,715850,4,6,9,0.833,5,17.0,10,31,1,0.0,3,0.506,0.464
antonio harvey,2002,60361,5,3,4,0.5,5,7.8,8,9,1,0.0,3,0.349,0.333
antonio mcdyess,1996,2545000,75,114,343,0.683,229,15.6,250,1020,54,0.0,154,0.516,0.487
antonio mcdyess,1997,2876640,106,126,382,0.708,155,15.5,276,1352,62,0.171,199,0.509,0.472
antonio mcdyess,1998,9000000,106,135,407,0.702,206,20.3,292,1225,100,0.0,142,0.571,0.537
antonio mcdyess,1999,9900000,82,115,369,0.68,168,21.7,175,1061,73,0.111,138,0.515,0.474
antonio mcdyess,2000,10800000,159,139,451,0.626,234,19.6,316,1551,69,0.0,230,0.539,0.508
antonio mcdyess,2001,11700000,146,102,605,0.7,240,22.0,220,1458,43,0.0,162,0.538,0.495
antonio mcdyess,2002,12600000,18,8,37,0.818,18,21.0,20,113,10,0.0,20,0.631,0.573
antonio mcdyess,2004,4903000,16,13,99,0.516,39,11.8,71,138,25,0.0,30,0.494,0.484
antonio mcdyess,2005,5393300,71,52,305,0.656,177,17.2,204,740,46,0.0,93,0.542,0.514
antonio mcdyess,2006,5883600,90,48,280,0.557,156,15.5,220,638,46,0.0,76,0.52,0.511
antonio mcdyess,2007,6373900,72,65,331,0.691,165,18.1,240,664,61,0.0,75,0.552,0.526
antonio mcdyess,2008,3000000,89,53,462,0.622,204,14.1,246,683,61,0.0,75,0.511,0.49
antonio mcdyess,2009,3000000,83,50,422,0.698,185,16.6,191,596,41,0.0,51,0.529,0.51
antonio mcdyess,2009,3000000,83,50,422,0.698,185,16.6,191,596,41,0.0,51,0.529,0.51
antonio mcdyess,2010,4860000,83,32,306,0.632,149,12.2,147,446,43,0.0,79,0.492,0.481
antonio mcdyess,2010,4860000,83,32,306,0.632,149,12.2,147,446,43,0.0,79,0.492,0.481
antonio mcdyess,2011,2640000,84,39,273,0.675,122,12.8,163,390,36,0.0,72,0.516,0.493
armen gilliam,1991,1350000,78,32,230,0.816,134,14.3,120,748,35,0.0,110,0.527,0.472
armen gilliam,1992,2300000,118,85,426,0.807,234,18.0,176,1367,51,0.0,166,0.575,0.513
armen gilliam,1993,1200000,116,54,336,0.843,136,17.5,123,992,37,0.0,157,0.541,0.464
armen gilliam,1996,2317000,140,53,472,0.791,241,17.6,180,1429,73,0.0,177,0.522,0.474
armen gilliam,1997,2780400,53,40,361,0.768,136,13.6,206,691,61,0.0,105,0.543,0.471
armen gilliam,1998,3244000,104,37,293,0.802,146,16.4,177,921,65,0.0,148,0.56,0.487
arron afflalo,2008,1015440,52,8,101,0.782,36,10.2,83,276,31,0.208,34,0.494,0.461
arron afflalo,2009,1086240,44,13,104,0.817,30,8.9,144,363,28,0.402,43,0.548,0.456
arron afflalo,2010,1959577,138,30,193,0.735,59,10.9,225,724,46,0.434,74,0.576,0.488
arron afflalo,2011,7562500,168,31,206,0.847,45,13.6,153,867,34,0.423,71,0.62,0.546
arron afflalo,2012,7750000,149,13,157,0.798,40,14.7,134,943,36,0.398,85,0.584,0.504
arron afflalo,2013,7312500,206,11,210,0.857,29,13.0,137,1057,40,0.3,138,0.527,0.489
arron afflalo,2014,7750000,248,3,230,0.815,32,16.0,136,1330,35,0.427,146,0.574,0.473
arron afflalo,2015,8000000,28,2,61,0.851,6,8.2,59,264,9,0.4,33,0.533,0.423
arron afflalo,2016,12500000,144,10,243,0.84,23,10.9,142,909,25,0.382,82,0.531,0.469
arron afflalo,2017,1500000,78,7,116,0.892,9,9.0,104,515,21,0.411,42,0.559,0.457
austin croshere,2001,6310000,92,50,264,0.866,123,14.3,180,822,36,0.338,136,0.512,0.417
austin croshere,2002,6960000,77,29,220,0.851,74,14.3,106,516,26,0.338,67,0.518,0.449
austin croshere,2003,7610000,56,13,115,0.815,40,16.1,48,252,6,0.391,28,0.53,0.421
austin croshere,2004,8260000,52,14,183,0.894,60,14.4,101,387,24,0.389,55,0.549,0.387
austin croshere,2005,7900000,98,17,272,0.883,103,13.5,154,647,48,0.259,104,0.531,0.443
austin croshere,2008,527185,30,6,71,0.906,33,13.2,60,173,8,0.361,22,0.573,0.513
avery bradley,2011,1524480,12,0,13,0.5,4,2.2,20,52,9,0.0,16,0.36,0.371
avery bradley,2014,7191011,85,11,178,0.804,48,12.7,145,891,63,0.395,96,0.51,0.451
avery bradley,2015,7730337,135,15,195,0.79,46,11.5,177,1071,82,0.352,109,0.507,0.47
avery bradley,2016,8269663,158,19,172,0.78,48,13.2,164,1155,117,0.361,109,0.538,0.505
avery bradley,2017,8808989,121,11,269,0.731,65,14.4,141,894,68,0.39,88,0.548,0.504
avery johnson,1993,300000,561,16,126,0.791,20,15.8,141,656,85,0.0,145,0.556,0.51
avery johnson,1994,650000,433,8,135,0.704,41,13.9,160,890,113,0.0,172,0.533,0.5
avery johnson,1995,845000,670,13,159,0.685,49,15.7,154,1101,114,0.136,207,0.554,0.529
avery johnson,1996,1040000,789,21,169,0.721,37,16.3,179,1071,119,0.194,195,0.534,0.505
avery johnson,1997,3000000,513,15,115,0.69,32,15.0,158,800,96,0.231,146,0.517,0.487
avery johnson,2002,4991800,28,1,5,0.706,0,11.8,17,54,5,0.0,9,0.478,0.429
avery johnson,2003,5445600,64,1,21,0.769,10,12.2,26,156,15,0.0,29,0.467,0.426
avery johnson,2004,1100000,111,3,30,0.667,3,11.7,34,212,26,0.0,51,0.454,0.408
b.j. armstrong,1991,435000,301,4,124,0.874,25,14.8,118,720,70,0.5,107,0.529,0.48
b.j. armstrong,1992,540000,266,5,126,0.806,19,14.1,88,809,46,0.402,94,0.537,0.492
b.j. armstrong,1993,620000,330,6,122,0.861,27,14.7,169,1009,66,0.453,83,0.57,0.508
b.j. armstrong,1996,2400000,401,6,162,0.839,22,17.3,147,1012,68,0.473,128,0.595,0.465
b.j. armstrong,1997,2600000,126,2,67,0.861,7,12.9,56,389,25,0.278,53,0.538,0.519
b.j. armstrong,1998,2800000,144,0,57,0.86,12,15.2,68,244,25,0.265,35,0.573,0.563
baron davis,2001,3119400,598,36,279,0.677,129,16.6,267,1131,170,0.31,226,0.512,0.474
baron davis,2002,3942922,698,47,256,0.58,93,18.2,241,1484,172,0.356,246,0.498,0.451
baron davis,2003,10960000,320,22,130,0.71,56,16.9,148,856,91,0.35,140,0.5,0.452
baron davis,2004,12330000,501,27,221,0.673,66,20.7,178,1532,158,0.321,215,0.492,0.448
baron davis,2005,13700000,233,10,92,0.755,16,20.4,74,545,50,0.341,93,0.53,0.457
baron davis,2006,15070000,480,14,191,0.675,45,18.3,165,967,89,0.315,159,0.489,0.434
baron davis,2007,16440000,509,29,225,0.745,51,21.0,181,1264,135,0.304,193,0.53,0.489
baron davis,2008,11250000,623,43,289,0.75,96,19.8,247,1791,191,0.33,232,0.523,0.477
baron davis,2009,12150000,501,35,192,0.757,46,14.5,193,968,108,0.302,193,0.46,0.406
baron davis,2010,13000000,598,43,214,0.821,52,17.4,210,1145,126,0.277,211,0.501,0.459
baron davis,2011,1352181,92,6,30,0.815,6,19.3,29,208,16,0.414,39,0.548,0.429
baron davis,2012,14850000,135,3,43,0.667,13,10.0,61,178,34,0.306,76,0.457,0.424
baron davis,2012,14850000,135,3,43,0.667,13,10.0,61,178,34,0.306,76,0.457,0.424
ben gordon,2006,3862080,240,5,176,0.787,43,14.5,238,1349,75,0.435,180,0.531,0.416
ben gordon,2007,4881669,296,17,223,0.864,35,18.2,252,1753,64,0.413,249,0.572,0.471
ben gordon,2008,6404750,213,8,181,0.908,40,16.4,171,1336,55,0.41,150,0.558,0.445
ben gordon,2009,10000000,279,22,231,0.864,52,17.0,184,1699,71,0.41,200,0.573,0.476
ben wallace,1997,326700,2,11,33,0.3,25,6.0,27,38,8,0.0,18,0.347,0.348
ben wallace,1998,800000,18,72,212,0.357,112,13.4,116,205,61,0.0,28,0.495,0.518
ben wallace,2001,4700000,123,186,749,0.336,303,14.8,192,511,107,0.25,117,0.47,0.492
ben wallace,2002,5200000,115,278,721,0.423,318,18.6,178,609,138,0.0,70,0.522,0.535
ben wallace,2003,5500000,120,230,833,0.45,293,17.2,179,506,104,0.167,88,0.486,0.485
ben wallace,2004,7000000,138,246,682,0.49,324,17.3,162,773,143,0.125,123,0.441,0.424
ben wallace,2005,7500000,123,176,610,0.428,292,17.4,159,721,106,0.111,82,0.459,0.458
ben wallace,2006,16000000,158,181,622,0.416,301,17.5,164,597,146,0.0,88,0.501,0.514
ben wallace,2007,15500000,186,156,518,0.408,303,14.6,153,494,111,0.2,101,0.456,0.456
ben wallace,2008,14500000,13,37,104,0.432,59,12.4,35,93,19,0.0,18,0.463,0.457
ben wallace,2009,1306445,44,75,226,0.422,136,12.2,82,165,48,0.0,34,0.45,0.445
beno udrih,2007,1747096,122,1,71,0.883,11,10.3,70,340,27,0.287,56,0.459,0.41
beno udrih,2008,5585000,282,10,183,0.85,34,13.3,138,834,56,0.387,148,0.54,0.482
beno udrih,2009,6031800,342,12,174,0.82,46,12.3,192,800,81,0.31,158,0.525,0.491
beno udrih,2010,6478600,372,10,181,0.837,38,15.7,166,1023,89,0.377,136,0.566,0.53
beno udrih,2011,6925400,386,9,224,0.864,41,15.7,181,1086,94,0.357,141,0.587,0.54
beno udrih,2012,7372000,227,1,76,0.709,26,13.1,69,348,37,0.288,77,0.488,0.473
beno udrih,2013,1272279,164,1,46,0.857,17,14.9,51,275,25,0.396,55,0.512,0.411
beno udrih,2014,2077000,6,1,2,0.833,0,16.0,4,27,1,1.0,5,0.654,0.5
beno udrih,2015,2170465,220,8,123,0.853,20,15.4,88,605,46,0.268,89,0.55,0.539
beno udrih,2016,1551659,90,0,57,0.882,6,8.9,40,158,11,0.333,42,0.495,0.462
beno udrih,2017,25000,131,0,51,0.941,6,16.1,29,227,13,0.344,37,0.535,0.491
bill wennington,1996,1000000,46,16,116,0.86,58,11.0,171,376,21,1.0,37,0.519,0.491
bill wennington,1997,1800000,41,11,83,0.83,46,11.2,132,280,10,0.0,31,0.538,0.502
bill wennington,1998,1000000,19,5,48,0.81,32,9.4,77,167,4,0.0,16,0.461,0.436
bill wennington,1999,510000,18,12,59,0.818,20,7.0,79,143,13,1.0,17,0.381,0.345
billy owens,1992,1962000,188,65,396,0.654,243,15.6,276,1141,90,0.111,179,0.555,0.529
billy owens,1993,2414000,144,28,156,0.639,108,16.9,105,612,35,0.091,106,0.534,0.51
billy owens,1994,2867000,326,60,410,0.61,230,15.6,269,1186,83,0.2,214,0.532,0.512
billy owens,1995,3320000,246,30,299,0.62,203,15.6,205,1002,80,0.091,204,0.523,0.503
billy owens,1996,3773000,70,16,76,0.643,49,12.8,60,218,19,0.417,51,0.472,0.42
billy owens,1997,4225200,187,25,258,0.697,134,13.6,187,724,62,0.347,133,0.514,0.482
billy owens,1998,1750000,219,38,412,0.589,170,14.4,231,818,93,0.371,153,0.502,0.474
billy owens,1999,2090000,38,4,45,0.8,35,11.9,37,163,12,0.455,33,0.452,0.39
billy owens,2000,2100000,38,5,73,0.595,36,10.5,47,103,7,0.286,24,0.435,0.387
bimbo coles,1991,212000,232,12,97,0.747,56,10.4,149,401,65,0.176,98,0.461,0.435
bimbo coles,1992,650000,366,13,120,0.824,69,14.3,151,816,73,0.192,167,0.534,0.477
bimbo coles,1993,802000,373,11,108,0.805,58,14.7,199,855,80,0.307,108,0.546,0.503
bimbo coles,1994,902000,263,12,109,0.779,50,13.0,132,588,75,0.202,107,0.51,0.507
bimbo coles,1995,1002000,416,13,145,0.81,46,12.5,185,679,99,0.211,156,0.497,0.461
bimbo coles,1996,1400000,126,5,48,0.763,11,10.9,78,228,31,0.305,48,0.486,0.456
bimbo coles,1997,1700000,149,7,79,0.755,39,9.5,96,311,35,0.294,59,0.463,0.434
bimbo coles,1998,2000000,248,13,106,0.886,17,10.4,135,423,51,0.228,89,0.444,0.402
bimbo coles,1999,2300000,222,11,96,0.822,21,14.8,113,455,45,0.24,82,0.496,0.455
bimbo coles,2000,2250000,290,11,142,0.817,30,12.9,178,645,58,0.205,103,0.494,0.472
bimbo coles,2001,2200000,138,6,39,0.857,9,9.3,87,232,27,0.125,59,0.44,0.399
bimbo coles,2002,2400000,107,4,43,0.892,12,8.8,59,149,13,0.2,31,0.459,0.413
bimbo coles,2003,1050000,16,0,10,1.0,1,8.8,17,52,6,0.0,10,0.495,0.524
bison dele,1992,1011000,33,53,157,0.669,115,17.1,139,437,41,0.0,86,0.565,0.528
